StartDate,EndDate,Progress,Duration__in_seconds_,RecordedDate,ResponseId,Consent,DS1_1,DS1_2,DS1_3,DS1_4,DS1_5,DS1_6,DS1_7,DS1_8,DS1_9,DS1_10,DS2_1,DS2_2,DS2_3,DS2_4,DS2_5,DS2_6,DS2_7,DS2_8,DS2_9,DS2_10,DS3_1,DS3_2,DS3_3,DS3_4,DS3_5,DS3_6,DS3_7,DS3_8,DS3_9,DS3_10,DS4_1,DS4_2,DS4_3,DS4_4,DS4_5,DS4_6,DS4_7,DS4_8,DS4_9,DS4_10,DS5_1,DS5_2,DS5_3,DS5_4,DS5_5,DS5_6,DS5_7,DS5_8,DS5_9,DS5_10,DS6_1,DS6_2,DS6_3,DS6_4,DS6_5,DS6_6,DS6_7,DS6_8,DS6_9,DS6_10,DS7_1,DS7_2,DS7_3,DS7_4,DS7_5,DS7_6,DS7_7,DS7_8,DS7_9,DS7_10,DS8_1,DS8_2,DS8_3,DS8_4,DS8_5,DS8_6,DS8_7,DS8_8,DS8_9,DS8_10,Gender,Gender_3_TEXT,Age,Nation,Edu,Latinx,Race_1,Race_2,Race_3,Race_4,Race_5,Race_6,Race_6_TEXT
3/16/2021 5:44:29,3/16/2021 5:51:58,100,448,3/16/2021 5:51:58,R_2sTlYPdUYy83AL0,1,5,4,5,3,3,1,2,2,5,5,2,5,2,2,1,1,2,5,1,1,6,1,1,4,2,6,1,7,5,5,3,2,1,5,6,7,5,7,2,2,5,1,1,2,2,5,1,1,1,1,5,7,7,2,1,6,5,1,1,5,4,5,2,5,3,5,2,5,7,3,6,5,2,6,1,2,5,6,3,4,1, ,26,45,20, , , , , , , , 
3/16/2021 5:44:34,3/16/2021 5:53:10,100,515,3/16/2021 5:53:10,R_3s4v7njbDTmcr4c,1,7,7,3,1,6,5,1,6,7,5,3,7,7,3,5,3,5,2,5,5,6,7,7,5,7,6,5,7,7,5,6,7,3,7,2,5,7,7,5,5,1,2,6,6,7,2,6,3,7,7,7,5,7,7,2,2,3,1,7,7,7,7,7,6,7,2,2,4,1,3,1,2,6,7,5,2,6,7,7,6,2, ,27,185,18, , , , , , , , 
3/16/2021 5:49:34,3/16/2021 6:11:11,100,1297,3/16/2021 6:11:11,R_3KMVmWl7jCRqEEk,1,2,4,2,2,3,1,2,3,1,4,2,7,2,3,3,4,3,4,6,3,4,4,2,5,5,7,2,7,5,6,4,1,1,7,6,3,5,6,5,2,5,3,3,3,4,6,1,2,4,2,5,2,4,3,1,3,6,1,7,6,5,6,4,6,7,7,5,3,5,3,4,4,6,5,1,3,2,3,7,5,1, ,19,163,13, , , , , , , , 
3/16/2021 5:53:14,3/16/2021 6:18:32,100,1518,3/16/2021 6:18:33,R_1nOpScYVf2JlOzj,1,2,2,2,5,2,2,3,2,6,2,2,2,5,2,2,2,1,2,2,3,3,3,5,3,3,2,4,5,4,3,3,3,3,4,3,5,3,3,3,3,5,3,2,3,2,4,2,3,3,3,3,5,3,2,3,3,4,1,3,3,5,4,3,2,2,3,5,2,5,3,4,4,3,4,2,2,3,4,4,5,1, ,18,138,13, , , , , , , , 
3/16/2021 5:55:12,3/16/2021 6:11:25,100,973,3/16/2021 6:11:26,R_24oWYLxyVAWzDtU,1,3,3,4,3,2,5,2,4,5,3,4,3,2,1,4,5,3,3,6,4,4,5,3,2,4,5,4,3,5,5,5,4,3,5,5,3,4,3,3,4,3,5,3,4,5,4,6,5,6,2,4,5,6,5,5,4,5,4,5,5,3,1,1,5,4,6,7,3,5,2,6,3,3,1,5,4,1,2,2,3,1, ,23,137,11, , , , , , , , 
3/16/2021 6:23:32,3/16/2021 6:35:20,100,708,3/16/2021 6:35:20,R_1pyRPTrwG086U1I,1,1,2,5,6,1,1,2,2,7,2,1,3,6,1,1,1,1,3,3,5,5,4,1,2,1,3,1,5,2,6,5,2,2,4,5,6,5,1,1,6,2,1,1,2,3,4,1,2,2,2,2,6,3,2,1,4,5,2,4,5,4,5,2,2,1,1,4,2,7,1,7,4,4,6,3,2,2,2,7,6,1, ,32,138,20, , , , , , , , 
3/16/2021 6:27:09,3/16/2021 6:33:12,100,362,3/16/2021 6:33:12,R_2aFSniJgx3wP4Sh,1,3,5,2,6,6,1,2,3,6,3,3,3,2,3,3,3,3,3,5,5,3,6,6,5,3,5,2,3,3,5,3,3,3,5,5,5,6,5,5,5,6,3,2,2,3,5,2,5,3,3,6,6,5,3,2,3,5,2,3,7,6,6,6,6,5,3,5,5,3,5,5,5,6,6,3,6,3,3,6,6,1, ,21,138,16, , , , , , , , 
3/16/2021 6:19:36,3/16/2021 6:24:55,100,319,3/16/2021 6:24:59,R_12RKTWbqOuYupSq,1,2,4,5,2,6,1,1,4,3,3,3,2,3,2,7,2,1,5,5,6,3,6,6,1,3,7,5,7,7,2,6,5,3,2,4,2,7,7,5,1,2,1,2,4,3,3,2,5,1,5,5,4,4,7,1,4,3,1,6,2,3,2,1,4,3,2,6,5,3,3,2,2,7,6,2,3,3,3,6,6,1, ,21,83,12, , , , , , , , 
3/16/2021 6:30:09,3/16/2021 6:37:12,100,422,3/16/2021 6:37:12,R_1LCrbRr0315vDjl,1,7,6,6,1,6,1,1,5,1,6,3,7,6,2,3,3,2,7,5,6,7,2,2,6,5,7,6,7,7,6,7,6,1,5,3,6,7,5,5,5,1,5,6,7,7,1,7,1,5,2,7,2,7,7,2,2,1,1,7,6,5,6,7,1,6,1,1,3,1,3,2,2,2,7,2,1,6,7,5,5,2, ,22,138,18, , , , , , , , 
3/16/2021 6:30:28,3/16/2021 6:37:55,100,446,3/16/2021 6:37:56,R_aVIlRlAtkuTuHTP,1,2,2,2,6,2,2,5,2,6,2,2,2,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,4,2,2,2,2,6,5,5,3,2,2,5,5,1,2,4,6,2,2,2,2,2,6,5,2,2,6,5,2,3,5,2,6,2,2,2,5,4,2,6,2,6,5,2,5,2,3,3,2,5,3,1, ,18,161,13, , , , , , , , 
3/16/2021 6:30:18,3/16/2021 6:35:57,100,339,3/16/2021 6:35:58,R_1GWwFGbkcFMihdm,1,3,5,2,4,3,2,1,2,5,2,1,3,5,2,2,2,2,2,2,2,3,2,5,3,2,3,4,6,6,5,4,3,2,3,6,6,6,6,5,6,1,1,2,5,3,6,2,2,2,6,6,3,6,5,1,5,7,1,6,6,6,7,6,4,3,1,4,7,5,2,5,6,5,7,2,2,2,5,6,6,2, ,47,185,12, , , , , , , , 
3/16/2021 6:30:17,3/16/2021 6:36:38,100,381,3/16/2021 6:36:39,R_2BljrjWvjqqekPU,1,3,2,3,5,2,2,5,3,5,1,1,1,4,3,2,2,1,1,1,5,4,4,1,6,4,6,1,5,6,6,6,5,1,5,5,3,7,5,5,5,6,5,2,2,3,7,2,2,2,1,5,5,5,5,4,5,5,4,3,4,6,4,4,4,5,5,2,5,4,5,4,5,7,5,1,5,4,5,5,4,1, ,33,185,25, , , , , , , , 
3/16/2021 6:30:29,3/16/2021 6:36:27,100,358,3/16/2021 6:36:27,R_2BgnOz2dfuzAOJ5,1,2,5,5,4,2,1,2,2,5,2,1,2,2,2,1,2,1,2,1,3,3,1,1,2,2,5,1,5,3,2,2,5,2,5,5,3,5,5,2,6,5,2,1,2,5,4,2,2,2,2,2,5,1,5,2,5,5,2,4,2,4,5,5,2,2,3,5,2,5,1,5,5,3,5,2,3,2,3,5,6,2, ,37,185,18, , , , , , , , 
3/16/2021 6:30:20,3/16/2021 6:38:11,100,470,3/16/2021 6:38:11,R_3wxKFVCjeazzR7j,1,1,1,2,7,1,1,1,1,7,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,7,1,2,2,3,2,7,7,4,7,7,2,7,1,1,1,1,1,7,1,1,1,1,2,7,7,7,1,4,2,2,7,7,6,7,1,7,7,1,4,1,7,1,1,7,1,1,1,1,1,7,7,1,1, ,22,137,14, , , , , , , , 
3/16/2021 6:30:22,3/16/2021 6:45:06,100,884,3/16/2021 6:45:07,R_1Cr1zbXaeSpIyN6,1,1,1,2,6,5,1,7,1,6,1,1,5,5,1,1,1,1,2,1,1,1,5,5,1,4,1,1,1,7,1,2,7,1,5,6,3,6,5,1,7,7,5,1,6,5,2,5,1,1,2,5,7,1,3,2,7,7,5,5,6,5,6,2,4,2,7,6,1,2,1,7,6,2,6,1,7,1,5,7,6,2, ,29,57,16, , , , , , , , 
3/16/2021 6:30:29,3/16/2021 7:17:42,100,2832,3/16/2021 7:17:42,R_ywgUyRO29AX3mQF,1,5,5,6,2,5,5,5,5,3,5,2,6,6,2,3,4,3,5,5,1,6,3,5,5,6,5,5,4,6,6,6,5,3,4,3,6,7,6,5,5,5,5,3,6,7,5,5,3,5,3,6,2,5,6,1,2,3,2,3,3,6,5,6,2,6,3,5,4,2,5,2,2,1,6,2,2,6,5,6,2,2, ,40,169,21, , , , , , , , 
3/16/2021 6:30:30,3/16/2021 6:43:57,100,807,3/16/2021 6:43:57,R_1I5whSRJwSiFmH2,1,1,3,2,6,2,3,2,2,6,4,1,5,1,2,1,1,1,1,2,3,1,2,1,3,1,4,1,6,3,2,1,1,1,1,2,2,1,2,2,1,6,5,1,2,1,6,1,1,1,1,6,6,7,1,4,2,6,2,7,7,7,7,5,3,6,2,6,5,6,1,6,5,5,6,1,6,5,6,2,6,2, ,20,137,13, , , , , , , , 
3/16/2021 7:15:18,3/16/2021 7:23:37,100,499,3/16/2021 7:23:38,R_3oZRDHTHSazguj3,1,1,1,1,6,1,1,4,1,7,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,4,1,1,1,6,1,1,2,1,7,6,1,1,1,1,2,1,1,1,1,2,6,6,1,6,7,6,1,5,6,5,5,4,4,1,1,5,1,5,1,7,7,3,2,1,5,4,2,5,2,1, ,21,137,16, , , , , , , , 
